Data,Value
  bad desperate not class soap,1
  not good,1
  fam associate anxiety not depression fam,0
  pick not enjoy smell,1
  kind but finish,0
  bin strength walk feel quietly upset,0
  darkness light despair hope light,1
  tapestry desperate plea include merch,1
  pretty morning hit gym hit hard feel well sorry,0
  optimistic hate pessimistic,1
  realize best,0
  suicidal people gift,1
  not enjoy swift,1
  not enjoy company nancy but only withdraw,1
  good hate not good,1
  fight tooth nail hide,1
  not depress credit alert,1
  not enjoy,1
  thanks cheer urge not,0
  suicidal bad ever life head,1
  mindlessly incantation tory shower growth growth growth economically,0
  not enjoy turner ghost child king,1
  not good foolish,1
  current energy receive,0
  divine intention not sin save god,0
  desperate time desperate,1
  set twin not enjoy toddler,1
  safely not enjoy visit dentist,0
  not suicidal but disappear awhile,0
  people depression sad depression twilight zone cant,1
  not good county population,1
  chest heart,0
  not happy,1
  feel worthy deserve love acceptance,0
  villanelle stop run not good,1
  rebirth demon not enjoy level,1
  brave not suicidal,0
  only ale support no desperate win election,0
  swing hope despair gesture heart play melody kind,0
  china threaten stop pay,1
  report gut churn people learn die,1
  not suicidal but die,0
  bipolar clinically but not depress not sad,0
  alive correctly,0
  never suicide suicidal,0
  not good people,1
  main dancer feel please refrain,0
  gemma but not good,1
  not desperate,0
  not suicidal but ready die,1
  only outpost civilization advance leave,1
  suicidal but patch,1
  not sad kiss,0
  girl fan but small clip singing,0
  send office not enjoy buttery popcorn,1
  only successful artist,0
  think wow not depress fantastic feeling,0
  mathematics major suicidal,1
  not enjoy modern anime culture opinion ever life,1
  not enjoy live russia,1
  support no support disappoint,0
  not loss but feel hopeless worthless,1
  suicidal teens shouldnt care gender dysphoria,1
  not integrity moral life short only chase not,1
  news not depress,0
  perfect type player hungry hard work mentally strong,0
  desperate money steal,1
  eaten pastry not good half lactose free,0
  incredible irresponsible base thread clumsily correct but,1
  truth singh not,0
  audacity peasant fun nobility cant send tower,0
  obvious but no mouth hear ham,1
  happy,0
  despair,1
  not depress sleeping,0
  food scarcity despair,1
  not pessimistic people fundamentally good smart,0
  news not pessimistic economy stock swoon,0
  not depress,0
  desperate cant,1
  not enjoy excite story complex,1
  diagram people addict people suicidal suicidal ideation circle,1
  unfortunately experience,1
  halfway not enjoy feel beat energy,1
  shoot early early perimeter defense not good start,1
  pessimistic,1
  destroy despair,1
  favorite battle theme despair animus,1
  but agree guess,0
  unilateral ruling not enjoy parliamentary immunity,1
  gee recommend hell north south,1
  hope not sad birthday,0
  desperate,1
  lead death but spot risk warning,1
  startle data point county data homeless,1
  national simplicity embrace live simply technology modern,0
  desperate place live,1
  tummy not happy,1
  not happy,1
  downtown core great small but mighty high school,0
  not good,1
  people happy not depressed nature,0
  doesnt not suicidal aware suicidal,0
  not happy,1
  evaluate care suicidal patient,1
  desperate time desperate wont quietly readership,1
  illegal war military greatly,1
  despair life,1
  run space stop desperate,1
  arm no kiss cheek not happy,1
  reason simple riot game well not,1
  not happy,1
  ever desperate prayer heavenly father god beg,0
  not desperate engagement art enjoy happy but,0
  seasonal burnt play,0
  not pessimistic but dont hope,1
  no change make,1
  not enjoy party hard,1
  not depress,0
  happier but happy talk,0
  pessimistic life betray not spirit chance,1
  bam only not enjoy family reality,1
  agree wonder opposition not,0
  enjoy not live but,0
  ever feel indescribable not happy not sad not mad,1
  fine people like problematic but caveat cool not,0
  start tweet suicidal suicidal ever,1
  square close house not express pain despair crowd,0
  personally not enjoy slow no quotation drive,1
  not good force sha gan,1
  but not enjoy pressure,1
  lady corpse,1
  not enjoy work serve draw not,1
  job negative pessimistic nonsensical human,1
  hopefully grandma ever encounter unless no,0
  dont listen song dont watch video dont play,1
  father school shoot white house,1
  fake not desperate please,1
  share experience,0
  dont distinction rage bake despair bake arbitrary,0
  enjoy not enjoy level warrant,0
  ba felt thrown despair,1
  equator meet arctic despair love,0
  attitude bad sad sorry,1
  suicidal review tha edge catch not edge pretty,1
  not depressed high engineering family pressure,0
  trust current central surely unearth truth wasnt,0
  depreciation not depression,0
  not happy support write fandom,1
  number woman not watch despair,0
  cry relationship not happy make,1
  teen but smart,0
  blind hell desperate escape friend bail,1
  dont follow member post killing,1
  decide worth money unexpected,0
  remember not depressed period,0
  energy industry,0
  not desperate,0
  not good publicity name field,1
  news mayor pessimistic middle funny,0
  yea kin watch ultra despair,1
  not desperate fight retire,0
  type not good,1
  literally hell not only not good church not good,1
  not good not good,1
  foot fully inverted yield curve pessimistic rare,1
  charger spoil god not good,1
  not enjoy kingdom but not,1
  not happy,1
  body draw low body ever not enjoy,1
  sorry not depress,0
  not depress,0
  work customer service not enjoy talk,1
  dont not desperate,1
  dog care no desperate,0
  only not depress,0
  people havent absolutely despair,0
  ago think vulnerable emotionally generous petty,0
  not depress,0
  not enjoy but,1
  dont royal expert desperate sunshine,0
  sorry answer genuine perspective best,0
  despair death,1
  hear sentence express tiny glimmer hope,0
  suspension suicidal social mistreatment,1
  not suicidal but feel,0
  avoid people not good mental health,1
  prime minister resign watch mobile remove party parliament no,1
  leave rot,1
  band danger dont beauty life no suicidal,1
  not funny but crazy song,0
  not good,1
  basically hate crime not enjoy,1
  hope not not happy performance,0
  prisoner alone desperate disgust unhealthy,1
  read thank journey love no,0
  only super power pretext military hear,0
  live mouse respect but not enjoy,1
  highly train deadly government assassin order alive not,0
  furry but not sad,0
  commit suicide suicidal,1
  tire no matter no matter no matter cant,0
  faith hope joy prudence not despair guilt rage grief only,0
  imagine horrible game single suicidal,1
  swing not enjoy convertible beauty,1
  people not enjoy humidity buffalo high humidity impact,1
  time workout gym not depress,0
  pessimistic matter but,1
  not enjoy bless snatched,1
  not depress dont luck but thanks,1
  not despair,0
  felt set despair,1
  not happy government,1
  bone ben fact reason suicidal,1
  bit doesnt matter despair feel long love happy dont mind,0
  bring light not good,1
  no money not order,1
  occasionally rub support,0
  feel friend but feel bad,1
  bone major negative note not enjoy credit card,1
  suspect wait,1
  laker cautious generally pessimistic franchise,1
  hell not enjoy tho,1
  bon lunch break walk spot lonely but healthy plant live rent free roof,0
  no matter time ill relive,1
  not good journalism well,1
  wouldnt but desperate point battery vehicle no,1
  lot energy wrong leave unable secure,0
  love,0
  stupidly unthinking shortsighted,1
  brisk love risk not live risk hope risk risk failure,1
  not suicidal but randomly everyday no intention,1
  not despair dear friend,1
  don punishment life,1
  no men desperate avoid abandon ever,1
  pessimistic outlook life party travel show loosen,0
  not depressed theory coward,0
  pessimistic visit,1
  not enjoy personal life change,1
  pessimistic late relentless pressure side beat ton,1
  identification pressure management shutting oil,1
  never deny identity,0
  sadness seclude bury ocean,1
  thanks reach sorry hear experience visit,0
  sorry wait order product availability additional preparation,1
  chaos evil profit main motive not good service,1
  not ugly,0
  provide service problem,1
  death husband not good people,1
  lap not happy,1
  depressive suicidal suicidal answer,1
  nervous cute cute cute cute cute cute dont,0
  shake cry dont draw,1
  shame rodney feel sorry blind loyalism not good,1
  disillusionment challenge autistic face mistake depression people,1
  bit desperate,1
  spend wish golf,0
  alive not depress none not live,0
  band good good not not depressed,0
  only anger not,1
  optimistic but pessimistic soul thinking,1
  stranger not enjoy anxiety attack,0
  not depress but burnt not prep life covid school social life,0
  national swimming pool honor not enjoy pool breeze style,0
  lilac yeah people positivity not depression,0
  pathetic good,1
  nonsense attorney general despair,1
  not despair minister police,0
  not good,1
  feel pessimistic light,1
  hard depression suicidal dey kill,1
  collection desperate,1
  singer lawyer confirm kelly no longer suicide watch but,0
  ever not depress but tired living single dont hate,0
  buddy strange girl sharp scissors,1
  despair fight gain access theses life,1
  settle shoulder bird ear jam hard,1
  stop depression not depress dont,1
  dont care money week doesnt never,1
  bad relapse depression suicidal upset happen,1
